Board,Solution,Difficulty
97.15....64.....31...26.97..5..78.2.123........9....56.14..6.9.8....13.....7.92.4,978153642642897531531264978456978123123645789789312456214536897897421365365789214,Hard
.974...1..6....9.7.5..8......1..83.65....2..9.8.6..24...5.3.79.3..89.46.97.....3.,897426513264315987153789624421978356536142879789653241645231798312897465978564132,Hard
21....46....1.3..88....6..2.5197..2.......513462..1.....521.87.1..89......7.6.24.,213789465546123798879456132351978624798642513462531987635214879124897356987365241,Hard
1...3..79........1.8.4.1..6879....6..1.6..79.54..78.3....1..6.43512.......2..75..,124536879635789241987421356879312465213645798546978132798153624351264987462897513,Hard
7.83.2.....5....1...26..9.....7...2..4..3.7.9.7.4.1..6...89..53....5326.513..4...,798312645465978312132645978356789421241536789879421536624897153987153264513264897,Hard
.6.1..8...9.4..23..317.8...3.5.....6..9.243......13.89978.5........79.5365.....78,564132897897465231231798564315987426789624315426513789978356142142879653653241978,Hard
..92.....421...7.....879..23..4.5.8...5..8.2197....65..5..24...26.....358..513...,789241563421356798536879412312465987645798321978132654153624879264987135897513246,Hard
..5..7..1.325...9...8..1.6........8.9.7.15...6...8.3.5.7.142...3..97.14..4......8,465897231132564897798231564513426789987315426624789315879142653356978142241653978,Hard
..7.1...4...6.498.62.......132.6......579..........465....7.2.187...13...4.3.68..,987513624513624987624987513132465798465798132798132465356879241879241356241356879,Hard
.1.2..79.4268.9.......354..1.2..3...97..12.3.6.3.....4...98.2...9732..462..6...7.,315246798426879351789135462142563987978412635653798124564987213897321546231654879,Hard
978.......5.7.8.2.1...6....3...46..8426....5...9.35.628..3.15.6...6548795649.....,978412635653798124142563987315246798426879351789135462897321546231654879564987213,Hard
8.9....6......4.975.6.87.....74.2....2..6.9...3.7..1..4.....315...246...798..5..6,879321564213654897546987231987412653124563978635798142462879315351246789798135426,Hard
..9.....4....45.97.46...2.146.8.73.......342.3....4..9.8.42.65.6.57..14.1.453....,879312564213645897546978231462897315798153426351264789987421653635789142124536978,Hard
..3...1.2..2.56....7.2..6.35....8.3.8.7.....4...465.9...95...2.42.9...1.....2.7..,653879142142356978978241653564798231897132564231465897789513426426987315315624789,Hard
.7.465..22.37..4..54.1..7.......9356987.56.......4.....5..8..2.7..6...13...513.87,879465132213798465546132798124879356987356241635241879351987624798624513462513987,Hard
...5.32..4.1......5...12.9...5.2.7..31.9...569.86.4....6.1...7..972....1.5..79.4.,789563214421798365536412897645321789312987456978654123264135978897246531153879642,Hard
..7..163...45....76.5.89.......1...6.1.64.8..54.9...1.4.........9.1.34..3...6.7.8,987421635124536987635789124879312546213645879546978213462897351798153462351264798,Hard
46..2..7....9.7......65..12...4.2.89..17..5.6.79..3....87..61...2..358...1....264,465321978132987645798654312356412789241798536879563421987246153624135897513879264,Hard
..378.....9....5634.2..6.9..54..8.2.9....2......6.5..78..15...62.6....3513.2.4...,563789412798421563412536798654978321987312654321645987879153246246897135135264879,Hard
.98..3.....27..56....4.....3...8...4.5..2...7...654..1.....924..79..6.3.2.6...87.,798563412412798563563412798321987654654321987987654321135879246879246135246135879,Hard
..9.2.....35.....6...51.78.5.....97..9...6..241.8.......7...2.16.4..2..7...7985..,879624315135987426246513789563241978798356142412879653987465231654132897321798564,Hard
1..4.......479...58.7...2.642.6..7...369..4.2.8...4.6..78.1..5.3...469.7....79.21,153462879264798135897351246421635798536987412789124563978213654312546987645879321,Hard
..9.6.......798...42....7..2..8...4.....13.798.75...13.7...51...53..4...14..876..,789462351315798462426351798231879546564213879897546213978635124653124987142987635,Hard
....9.4.2.8..1.5..42..6..9...75....6.6...8.3...36.287..7812......5..932..1....987,536897412789214563421365798897531246264978135153642879978123654645789321312456987,Hard
879.5.........198.2..8....5......3.15.3.87...6....3.98.6...2....9.4..2.3.3.7..54.,879356124356241987241879635987624351513987462624513798465132879798465213132798546,Hard
5.....42.41.63..8..9.1..5....4.7...2...5469........64...5..2..7879.....4...7.8.53,563987421412635789798124536654879312321546978987213645135462897879351264246798153,Hard
4.....321.8...26..1...65...5.1.2..7.......246..29.7.....7241..3.658........3..798,456798321789132654123465987531624879978513246642987135897241563365879412214356798,Hard
.....9426.623....9.98..6.1.98..5...2....7865363.14..7....2.18.7.138.7.6....56.2..,351789426462315789798426315987653142124978653635142978546231897213897564879564231,Hard
264...........6135.5..89...3..8..6.49785........2..9..4.1........9.53.1...6....98,264315879897426135153789246312897654978564321645231987421978563789653412536142798,Hard
..7....2....9.8.3.365.4.9....23....85...894........3511..8..5..4...31....8..6.2.3,897653124214978635365142987642315798531789462978426351123897546456231879789564213,Hard
...9.81...1.64..9.9.8...4.5.......7.536..........21....6.8.7..3.53...9.7..71.3.2.,645978132312645798978312465421536879536789241789421356264897513153264987897153624,Hard
2.4..9...3...4.98....35.1....61.2..9.8.....13...7....69.86...5......7.6264...3...,214879635365241987897356124456132879789465213123798546978624351531987462642513798,Hard
..7.3..452.1.6..7..6.89..........15..154..8..7.93......539.8..1.4...37.99..1.2..6,897231645231564978564897312426789153315426897789315264653978421142653789978142536,Hard
....79..6.9.5...135.42...7.653...9.......51.4..2.87....89.62....263......1.7..46.,231879546897546213564213879653124987978635124142987635789462351426351798315798462,Hard
....89..5..7..6.2.6.5.2.9...7..4.2...4.31.....1...8.46....537.83.1..7..279.2....1,124789635987536124635421987879645213546312879213978546462153798351897462798264351,Hard
97.....6...1.......4.978.....912...645.....13.2.4.6..98...1463.2..3..98.36.8.7..4,978531462531642798642978351789123546456789213123456879897214635214365987365897124,Hard
8...6....1.5.97.4...6....785.34.18.779.53.....1.....65.5..1.78..2.9.84..9.7..51.3,879264531135897642246153978563421897798536214412789365654312789321978456987645123,Hard
.1....7..42......5..9.314....8......14..6...8..3..71.2.314..89.5..7.9.318..12..6.,315642789426978315789531426978214653142365978653897142231456897564789231897123564,Hard
53...8.4..8...26..4.1..39....2.6...7.4..9..31..82............89..7315.........3.5,536978142789142653421653978312564897645897231978231564153426789897315426264789315,Hard
4..5.3..9....9.2.17.8..2..687...5........9...1...4.98..2.65.79..8.3...6..54.8..3.,412563879563798241798412356879135624246879513135246987321654798987321465654987132,Hard
53.7.8....8..12..5.2.5..9.79.8....4......721....6.4.7..53.4...8...13.46.264.7.3..,536798124789412635421563987978321546645987213312654879153246798897135462264879351,Hard
..946...21.3..8...4.6.32.....25..8..97...41.3.3.987....6..41..92.4.7...6.9.3...2.,789465312123798645456132978642513897978624153531987264365241789214879536897356421,Hard
4.6.8.13...9.1....31..26...2....4..78...31..4.64...32..4.65..986.39..41..7.1.25.3,426789135789315246315426879231564987897231654564897321142653798653978412978142563,Hard
.7.6.4.3..1.....65..6.2..9.6.5.....9....632.....798.....824.5..3.18.9....6.1..9.7,879654132213987465546321798635412879987563241124798356798246513351879624462135987,Hard
...1.2..7.97..3..42.......5.5..3.87..23.97.4..895...1..78.263..6.231..9.5..7.94.2,365142987897653124214978635456231879123897546789564213978426351642315798531789462,Hard
.14.6..7.8...12........8.4245......17..3..5.....6.489.64..7.3....1....89.7.135..6,214563978897412653365798142456987231789321564123654897642879315531246789978135426,Hard
...246.......7...24.6...9786.3..2..79..5.32...4.7.8.65.9765.1...6.32..8.2.1...456,789246531315879642426135978653412897978563214142798365897654123564321789231987456,Hard
.7...3456.1.5.6..9.4.8.9..3.534..9..89.3.16....47.853.536.8..1.4.1...897..9124...,978213456312546789645879123153462978897351642264798531536987214421635897789124365,Hard
7.8.6.1..41..9.....6.4.29.8..9246..51.5.79..6246....89.543.1.9..219...6..8.6.423.,798563142412798653563412978879246315135879426246135789654321897321987564987654231,Hard
2....67......2...5546.89..24.29..5....1..29..7...316...2.36..7..87....56.3.89..4.,213456798879123465546789132462978513351642987798531624124365879987214356635897241,Hard
7..3...461..6..87...59.7....8.....626...7.3.151.246....41..3987..6.9.1...79.12.3.,798321546132654879465987213987135462624879351513246798241563987356798124879412635,Hard
...6.....9.8...4.2.42.87....2.4..87..56..82..7...325..89..4..35...356.873.587....,531624798978513462642987351123465879456798213789132546897241635214356987365879124,Hard
...5..42..127..5...634....98.......31...97.....6.5.8.....3.2.7.98.....1.....7..45,798536421412789536563421789879264153135897264246153897654312978987645312321978645,Hard
..8..2...6.....4...4...37.978.1...6..15.4..97...87..53897.....52...54........7312,978412536653798421142563789789135264315246897426879153897321645231654978564987312,Hard
..7..3...1.4.7.53.6...42.89.517...6..6.31..9..984.6..3.4...1..88...6.3122.389....,987653421124978536635142789351789264462315897798426153546231978879564312213897645,Hard
4..6.....5.3....1.....2456....4.28..87......62...98.3.321.4...7...8793...8..1..54,412635798563987412798124563135462879879351246246798135321546987654879321987213654,Hard
...32......4.8..123.1...9.8....4.8...46.7...3..913.26....5.3.8956.7.8...7....25..,987321645654987312321654978135246897246879153879135264412563789563798421798412536,Hard
.78..5....4...95.3.3.2..9..4..98.1.2...6...987..32..6.3.5...2.1....1..562.4.63...,978135624642879513531246987456987132123654798789321465365798241897412356214563879,Hard
..7132.5..2....9.76547.8...41...6.9.79.2........87.4128...1...61.5..4879..6.87..5,987132654321465987654798321412356798798241563563879412879513246135624879246987135,Hard
4...15........96427.8.........564.2.213........6....8998......4.35..2.9....97.36.,462315978351789642798426531879564123213897456546231789987653214635142897124978365,Hard
.9.4..6.3.145..9...6...8..2...9..2311..654...7...21...64..79......13.4.65312..7.9,897412653214563978365798142456987231123654897789321564642879315978135426531246789,Hard
...6.4.156...1.78.53..8......487.6.3..5.4...8.973.....7.9..52...2.....6....1.2...,978624315642513789531987426214879653365241978897356142789465231123798564456132897,Hard
.....9.6498.4.61..6...15..7....785.6.56.4...987..53....652...7.13....6457.8.6.31.,513789264987426153624315897241978536356142789879653421465231978132897645798564312,Hard
......46....7.8...5.1..2....8....5...2..4.8.9.56.7..133...8..248.71........63598.,978351462642798351531462798789213546123546879456879213365987124897124635214635987,Hard
..9.1.6533.6....4..4.365..8.24..8..5.8....426.136.2..91..45689.4.5.89.317.....5..,879214653356897142241365978624978315987531426513642789132456897465789231798123564,Hard
....56.8.79....45.46..8......7..1.42.13...9...2.9.85....136......6..72.487..1...5,132456789798123456465789123987531642513642978624978531241365897356897214879214365,Hard
.....6.8..9.1.3.5.4.5.89.....92...6....8..4.2.413..7......7..35.8...1..651..4....,132456987798123654465789321879214563356897412241365798624978135987531246513642879,Hard
.5.14.....79..3...24....6.579.5..2...32.9...64..2..87.9...2....5..7.......4.1..98,356142987879653124241978635798564213132897546465231879987426351513789462624315798,Hard
1....5.9..53..7.1....2.4.....7...654..4.8.3.123.4.........4..794.6978....8..3.2..,142365798653897412978214563897123654564789321231456987315642879426978135789531246,Hard
.98.1.4...6.87.1.2.32..6....87...62.62....51.5..4.2.8.3.6.87...8...24.56..16..879,798213465465879132132546798987351624624798513513462987356987241879124356241635879,Hard
.....59..65....1.2978..........1356456..7...123...6..7...46.78..8935.......7.8.15,142635978653987142978124653897213564564879231231546897315462789789351426426798315,Hard
3...41......8.96...97....2..561..8.....46...31..7..5.6....13.9..3...7..2..86.....,365241987214879635897356124456132879789465213123798546642513798531987462978624351,Hard
..3..497.5....731.8.9..1.45.6.7...........264.51......9871.2..612..5.7.96..97...1,213564978546897312879231645462789153798315264351426897987142536124653789635978421,Hard
.6.9.....1.....87..9.312.....3.6.7.....1.34...24.97.5.8.9.....5...7..12424...6..7,465978213132645879798312546513264798987153462624897351879421635356789124241536987,Hard
4.2...5...63..27.....5.341.2..135...1..8..2.6879.....5...32..8.987.....1.2..87..4,412798563563412798798563412246135879135879246879246135654321987987654321321987654,Hard
87.6........5...8.1.59...243.1..9.....4..3..8..7.561...6..148.97.8.6...1.1.8..35.,879642513246531987135978624321789465654123798987456132563214879798365241412897356,Hard
14...7.......2.879.78..5...31..........35..8..894.2......87946.....4.13256..1....,142987356653124879978635241315798624426351987789462513231879465897546132564213798,Hard
98...24..32...57.....97.1.....1...24.468..5...35.....75...89.4...8.2..56....36.79,987312465321645798654978132879153624246897513135264987563789241798421356412536879,Hard
132.5....7.81..6.....7..32..8......6....42.79624.78....5.897...2.1....9.......563,132456987798123654465789321987531246513642879624978135356897412241365798879214563,Hard
3.2...4566..3....997.6...2.....12..7.89.63...42..9...58.7..653..53.7964..6.1359..,312987456645321789978654123536412897789563214421798365897246531153879642264135978,Hard
21..7.5......42.988.7.5.41....3..8.99.8......5.1....46.5.231...7895....1.2.8..654,214978563365142798897653412642315879978426135531789246456231987789564321123897654,Hard
9..5.1.....49...1.5.....78.....5..97..81..5.446..8.2...79.14..33.....142.41.6....,987531426624978315513642789132456897798123564465789231879214653356897142241365978,Hard
...2.3...6.5...12.3...4.....5...297..64.9....8..3.1..2..698....78....36...16.58..,978213456645879123312546789153462978264798531897351642536987214789124365421635897,Hard
..26.....7.....3...6.....1498.2..4.6.5487....3...4.7.9.46..8..1...3.1.....5...97.,412635897798124365563987214987213456654879123321546789246798531879351642135462978,Hard
